pointid,grid_code
42563,0.0001602
42564,0.0001602
42565,0.0003103
42566,0.0007603
42567,0.0013603
42568,0.0021103
42569,0.0031960
42570,0.0039756
42571,0.0036358
42572,0.0018107
42573,0.0002013
42574,0.0000011
42575,0.0000050
42576,0.0000102
42577,0.0000102
42578,0.0000102
42579,0.0000102
42580,0.0001602
42581,0.0003103
42582,0.0003103
42583,0.0006102
42584,0.0006522
42585,0.0006076
42586,0.0003607
42587,0.0000877
42588,0.0000023
42589,0.0000022
42590,0.0000043
42591,0.0000082
42592,0.0000151
42593,0.0000264
42594,0.0000437
42595,0.0000667
42596,0.0000917
42597,0.0001083
42598,0.0001022
42599,0.0000674
42600,0.0000239
42601,0.0000025
42602,0.0000016
42603,0.0000029
42604,0.0000050
42605,0.0000079
42606,0.0000117
42607,0.0000156
42608,0.0000182
42609,0.0000173
42610,0.0000122
42611,0.0000054
42612,0.0000011
42613,0.0000014
42614,0.0000020
42615,0.0000027
42616,0.0000031
42617,0.0000029
42618,0.0000022
42619,0.0000011
42620,0.0000011
42621,0.0000020
42622,0.0000031
42623,0.0000044
42624,0.0000018
42625,0.0000037
42626,0.0000074
42627,0.0000134
42628,0.0000221
42629,0.0000050
42630,0.0000042
42631,0.0000022
42632,0.0000018
42633,0.0000020
42634,0.0000048
42635,0.0000108
42636,0.0000235
42637,0.0000481
42638,0.0000913
42639,0.0000311
42640,0.0000351
42641,0.0000277
42642,0.0000117
42643,0.0000014
42644,0.0000013
42645,0.0000034
42646,0.0000045
42647,0.0000113
42648,0.0000273
42649,0.0000642
42650,0.0001452
42651,0.0003112
42652,0.0001552
42653,0.0002241
42654,0.0002494
42655,0.0001769
42656,0.0000514
42657,0.0000022
42658,0.0000059
42659,0.0000161
42660,0.0000235
42661,0.0000601
42662,0.0000601
42663,0.0001511
42664,0.0003703
42665,0.0008767
42666,0.0006183
42667,0.0010980
42668,0.0016321
42669,0.0017835
42670,0.0010613
42671,0.0000016
42672,0.0000012
42673,0.0000033
42674,0.0000093
42675,0.0000259
42676,0.0000435
42677,0.0001164
42678,0.0003079
42679,0.0008033
42680,0.0020557
42681,0.0019781
42682,0.0041566
42683,0.0078085
42684,0.0120964
42685,0.0128318
42686,0.0053811
42687,0.0000017
42688,0.0000047
42689,0.0000047
42690,0.0000047
42691,0.0000047
42692,0.0001547
42693,0.0006047
42694,0.0015047
42695,0.0040547
42696,0.0051134
42697,0.0122581
42698,0.0275831
42699,0.0558451
42700,0.0920755
42701,0.0923395
42702,0.0000599
42703,0.0000022
42704,0.0000047
42705,0.0000047
42706,0.0000047
42707,0.0001547
42708,0.0003047
42709,0.0009047
42710,0.0024047
42711,0.0067547
42712,0.0108134
42713,0.0285015
42714,0.0729741
42715,0.1785810
42716,0.4009110
42717,0.7341290
42718,0.0136572
42719,0.0000026
42720,0.0000047
42721,0.0000047
42722,0.0000047
42723,0.0001547
42724,0.0004547
42725,0.0012047
42726,0.0034547
42727,0.0097547
42728,0.0190634
42729,0.0531574
42730,0.1476950
42731,0.4064370
42732,1.0989000
42733,2.8559301
42734,0.6300410
42735,0.0000011
42736,0.0000030
42737,0.0000047
42738,0.0000047
42739,0.0000047
42740,0.0001547
42741,0.0004547
42742,0.0015047
42743,0.0043547
42744,0.0126047
42745,0.0282134
42746,0.0814931
42747,0.2359200
42748,0.6864690
42749,2.0147600
42750,6.0147700
42751,6.4860401
42752,0.0000012
42753,0.0000033
42754,0.0000096
42755,0.0000047
42756,0.0000047
42757,0.0001547
42758,0.0006047
42759,0.0016547
42760,0.0049547
42761,0.0145547
42762,0.0421547
42763,0.0364634
42764,0.1061490
42765,0.3106410
42766,0.9143260
42767,2.7127399
42768,8.1365700
42769,18.7863007
42770,72.0000000
42771,0.0000012
42772,0.0000036
42773,0.0000102
42774,0.0000047
42775,0.0000047
42776,0.0001547
42777,0.0006047
42778,0.0019547
42779,0.0054047
42780,0.0157547
42781,0.0453047
42782,0.1224130
42783,0.3560320
42784,1.0370600
42785,3.0215800
42786,8.7783604
42787,25.2586994
42788,72.0000000
42789,0.0000013
42790,0.0000037
42791,0.0000105
42792,0.0000047
42793,0.0000047
42794,0.0003047
42795,0.0007547
42796,0.0019547
42797,0.0057047
42798,0.0162047
42799,0.0466547
42800,0.1305130
42801,0.3758060
42802,1.0808100
42803,3.1008201
42804,8.8653202
42805,25.2723007
42806,72.0000000
42807,0.0000013
42808,0.0000037
42809,0.0000107
42810,0.0000047
42811,0.0000047
42812,0.0003047
42813,0.0007547
42814,0.0019547
42815,0.0057047
42816,0.0165047
42817,0.0471047
42818,0.1335130
42819,0.3819830
42820,1.0911200
42821,3.1125901
42822,8.8705597
42823,25.2723007
42824,72.0000000
42825,0.0000013
42826,0.0000038
42827,0.0000108
42828,0.0000308
42829,0.0000308
42830,0.0001808
42831,0.0006308
42832,0.0019807
42833,0.0057308
42834,0.0165308
42835,0.0471308
42836,0.1344870
42837,0.3833660
42838,1.0927300
42839,3.1136000
42840,8.8706999
42841,25.2723007
42842,72.0000000
42843,0.0000013
42844,0.0000037
42845,0.0000107
42846,0.0000306
42847,0.0000308
42848,0.0000308
42849,0.0001808
42850,0.0006308
42851,0.0019807
42852,0.0057308
42853,0.0165308
42854,0.0471308
42855,0.1346370
42856,0.3835870
42857,1.0928900
42858,3.1136501
42859,8.8706999
42860,25.2723007
42861,72.0000000
42862,0.0000013
42863,0.0000037
42864,0.0000105
42865,0.0000302
42866,0.0000308
42867,0.0001808
42868,0.0006308
42869,0.0019807
42870,0.0057308
42871,0.0165308
42872,0.0471308
42873,0.1345810
42874,0.3836370
42875,1.0929101
42876,3.1136501
42877,8.8706999
42878,8.8706999
42879,25.2723007
42880,72.0000000
42881,0.0000012
42882,0.0000036
42883,0.0000102
42884,0.0000292
42885,0.0000308
42886,0.0001808
42887,0.0006308
42888,0.0019807
42889,0.0057308
42890,0.0163808
42891,0.0469808
42892,0.1345810
42893,0.3836370
42894,1.0928900
42895,3.1136501
42896,8.8706999
42897,25.2723007
42898,72.0000000
42899,0.0000012
42900,0.0000033
42901,0.0000096
42902,0.0000276
42903,0.0000308
42904,0.0001808
42905,0.0006308
42906,0.0019807
42907,0.0055807
42908,0.0162308
42909,0.0465308
42910,0.1344310
42911,0.3833370
42912,1.0927300
42913,3.1136000
42914,8.8706999
42915,25.2723007
42916,72.0000000
42917,0.0000011
42918,0.0000030
42919,0.0000087
42920,0.0000251
42921,0.0000308
42922,0.0001808
42923,0.0006308
42924,0.0018308
42925,0.0054308
42926,0.0156308
42927,0.0451808
42928,0.1335310
42929,0.3819870
42930,1.0911200
42931,3.1125901
42932,8.8705597
42933,25.2723007
42934,72.0000000
42935,0.0000026
42936,0.0000076
42937,0.0000217
42938,0.0000308
42939,0.0001808
42940,0.0004808
42941,0.0016808
42942,0.0049807
42943,0.0144308
42944,0.0420308
42945,0.1303810
42946,0.3758370
42947,1.0808100
42948,3.1008201
42949,8.8653202
42950,25.2723007
42951,72.0000000
42952,0.0000022
42953,0.0000062
42954,0.0000177
42955,0.0000506
42956,0.0001808
42957,0.0004808
42958,0.0013807
42959,0.0042307
42960,0.0042307
42961,0.0124808
42962,0.0363308
42963,0.1222810
42964,0.3560370
42965,1.0370600
42966,3.0215800
42967,8.7783604
42968,25.2586994
42969,72.0000000
42970,0.0000017
42971,0.0000047
42972,0.0000134
42973,0.0000378
42974,0.0001511
42975,0.0004511
42976,0.0012011
42977,0.0034511
42978,0.0097511
42979,0.0282011
42980,0.0814511
42981,0.3106510
42982,0.9142570
42983,2.7127399
42984,8.1365700
42985,24.6422997
42986,72.0000000
42987,0.0000012
42988,0.0000033
42989,0.0000093
42990,0.0000259
42991,0.0000011
42992,0.0003011
42993,0.0009011
42994,0.0024011
42995,0.0067511
42996,0.0190511
42997,0.0531011
42998,0.2359510
42999,0.6864070
43000,2.0147600
43001,6.0147700
43002,18.7863007
43003,72.0000000
43004,0.0000022
43005,0.0000059
43006,0.0000161
43007,0.0000011
43008,0.0001511
43009,0.0006011
43010,0.0015011
43011,0.0040511
43012,0.0108011
43013,0.0285011
43014,0.1477510
43015,0.4065070
43016,1.0989000
43017,2.8559301
43018,6.4860401
43019,72.0000000
43020,0.0000013
43021,0.0000034
43022,0.0000090
43023,0.0000011
43024,0.0001511
43025,0.0003011
43026,0.0007511
43027,0.0021011
43028,0.0051011
43029,0.0123011
43030,0.0729011
43031,0.1785070
43032,0.4009110
43033,0.7341290
43034,0.6300410
43035,0.0000018
43036,0.0000045
43037,0.0000011
43038,0.0000011
43039,0.0001511
43040,0.0003011
43041,0.0009011
43042,0.0019511
43043,0.0042011
43044,0.0276011
43045,0.0558074
43046,0.0920755
43047,0.0923395
43048,0.0136572
43049,0.0000020
43050,0.0000048
43051,0.0000011
43052,0.0000011
43053,0.0001511
43054,0.0003011
43055,0.0006011
43056,0.0010511
43057,0.0078011
43058,0.0121511
43059,0.0121574
43060,0.0128318
43061,0.0053811
43062,0.0000599
43063,0.0000018
43064,0.0000011
43065,0.0000011
43066,0.0000011
43067,0.0001511
43068,0.0001511
43069,0.0001511
43070,0.0016511
43071,0.0018011
43072,0.0010574
43073,0.0001410
43074,0.0000011
43075,0.0000011
43076,0.0000011
43077,0.0000011
43078,0.0000011
43079,0.0000011
43080,0.0003011
43081,0.0001511
43082,0.0000074
43083,0.0000016
43084,0.0000020
43085,0.0000031
43086,0.0000044
43087,0.0000050
43088,0.0000042
43089,0.0000277
43090,0.0000117
43091,0.0000014
43092,0.0000398
43093,0.0000077
43094,0.0000022
43095,0.0072536
43096,0.0000318
43097,0.0000398
43098,0.0001590
43099,0.0000141
43100,0.0000105
43101,0.0072536
43102,0.0260482
43103,0.0019225
43104,0.0009626
43105,0.0001419
43106,0.0000690
43107,0.0000050
43108,0.0000019
43109,3.4448800
43110,0.2070910
43111,0.2070910
43112,0.0137952
43113,0.0044439
43114,0.0003300
43115,0.0000246
43116,0.0000074
43117,0.0000019
43118,72.0000000
43119,72.0000000
43120,9.9778204
43121,0.8056320
43122,0.1646420
43123,0.0142106
43124,0.0011658
43125,0.0011658
43126,0.0000933
43127,0.0000236
43128,0.0000020
43129,72.0000000
43130,13.0881004
43131,1.6967100
43132,0.3018610
43133,0.0323424
43134,0.0323424
43135,0.0030842
43136,0.0006398
43137,0.0000610
43138,0.0000130
43139,0.0000012
43140,0.0000012
43141,72.0000000
43142,13.4153996
43143,2.4763000
43144,2.2952499
43145,0.4064370
43146,0.0546261
43147,0.0099710
43148,0.0011932
43149,0.0002268
43150,0.0001292
43151,0.0000130
43152,0.0000027
43153,72.0000000
43154,72.0000000
43155,13.4226999
43156,2.5008299
43157,0.4527080
43158,0.0825246
43159,0.0131290
43160,0.0099710
43161,0.0018293
43162,0.0002268
43163,0.0000429
43164,0.0000050
43165,72.0000000
43166,13.4226999
43167,2.5023100
43168,0.4663440
43169,0.0860059
43170,0.0825246
43171,0.0150474
43172,0.0023828
43173,0.0004343
43174,0.0000621
43175,0.0000115
43176,0.0000081
43177,0.0000015
43178,72.0000000
43179,13.4226999
43180,2.5023401
43181,2.5023401
43182,0.4663440
43183,0.0868266
43184,0.0158832
43185,0.0029293
43186,0.0005024
43187,0.0005024
43188,0.0000794
43189,0.0000146
43190,0.0000021
43191,72.0000000
43192,72.0000000
43193,13.4226999
43194,2.5023501
43195,0.4665030
43196,0.0869544
43197,0.0162027
43198,0.0161442
43199,0.0029979
43200,0.0005399
43201,0.0000920
43202,0.0000169
43203,0.0000027
43204,0.0000027
43205,72.0000000
43206,13.4228001
43207,2.5023000
43208,0.4665030
43209,0.4665030
43210,0.0870034
43211,0.0162034
43212,0.0030034
43213,0.0005561
43214,0.0001031
43215,0.0000995
43216,0.0000183
43217,0.0000031
43218,72.0000000
43219,13.4228001
43220,2.5023000
43221,2.5023000
43222,0.4665030
43223,0.0870034
43224,0.0162034
43225,0.0030034
43226,0.0006034
43227,0.0005616
43228,0.0001045
43229,0.0000191
43230,0.0000035
43231,72.0000000
43232,72.0000000
43233,13.4228001
43234,2.5023000
43235,0.4665030
43236,0.0870034
43237,0.0162034
43238,0.0162034
43239,0.0030034
43240,0.0006034
43241,0.0001049
43242,0.0000194
43243,0.0000036
43244,0.0000035
43245,72.0000000
43246,13.4153996
43247,2.5007999
43248,0.4645530
43249,0.4663530
43250,0.0868534
43251,0.0162034
43252,0.0030034
43253,0.0006034
43254,0.0001534
43255,0.0001050
43256,0.0000195
43257,0.0000036
43258,72.0000000
43259,13.0881004
43260,13.0881004
43261,2.4763501
43262,0.4527030
43263,0.0859534
43264,0.0162034
43265,0.0030034
43266,0.0006034
43267,0.0006034
43268,0.0001534
43269,0.0000195
43270,0.0000036
43271,9.9778204
43272,2.2952499
43273,0.4065030
43274,0.0825034
43275,0.0150034
43276,0.0159034
43277,0.0030034
43278,0.0006034
43279,0.0001534
43280,0.0000034
43281,0.0000036
43282,0.0000036
43283,3.4448800
43284,0.8056320
43285,0.3018610
43286,0.3018030
43287,0.0727534
43288,0.0132034
43289,0.0027034
43290,0.0004534
43291,0.0001534
43292,0.0001534
43293,0.0000034
43294,0.0000036
43295,0.0072536
43296,0.3346290
43297,0.2070910
43298,0.1646420
43299,0.0324034
43300,0.0099034
43301,0.0018034
43302,0.0024034
43303,0.0004534
43304,0.0001534
43305,0.0000034
43306,0.0000034
43307,0.0000318
43308,0.0260482
43309,0.0137952
43310,0.0142106
43311,0.0062422
43312,0.0062422
43313,0.0018293
43314,0.0003367
43315,0.0000794
43316,0.0000146
43317,0.0000031
43318,0.0000031
43319,0.0015180
43320,0.0019225
43321,0.0137952
43322,0.0044439
43323,0.0030842
43324,0.0006398
43325,0.0002268
43326,0.0000429
43327,0.0000621
43328,0.0000115
43329,0.0000027
43330,0.0000398
43331,0.0001590
43332,0.0009626
43333,0.0003300
43334,0.0002752
43335,0.0002752
43336,0.0001292
43337,0.0000429
43338,0.0000081
43339,0.0000021
43340,0.0000077
43341,0.0000141
43342,0.0001419
43343,0.0000690
43344,0.0000933
43345,0.0000610
43346,0.0000130
43347,0.0000050
43348,0.0000050
43349,0.0000015
43350,0.0000141
43351,0.0000105
43352,0.0000246
43353,0.0000074
43354,0.0000056
43355,0.0000056
43356,0.0000027
43357,0.0000012
43358,0.0000050
43359,0.0000019
43360,0.0000020
43361,0.0000011
43362,0.0000025
43363,0.0000029
43364,0.0000028
43365,0.0000021
43366,0.0000118
43367,0.0000053
43368,0.0000010
43369,0.0000014
43370,0.0000011
43371,0.0000011
43372,0.0000014
43373,0.0000018
43374,0.0000021
43375,0.0000026
43376,0.0000031
43377,0.0000035
43378,0.0000039
43379,0.0000041
43380,0.0000040
43381,0.0000036
43382,0.0000030
43383,0.0000022
43384,0.0000014
43385,0.0000010
43386,0.0000013
43387,0.0000019
43388,0.0000110
43389,0.0000148
43390,0.0000173
43391,0.0000173
43392,0.0001040
43393,0.0000987
43394,0.0000655
43395,0.0000234
43396,0.0000024
43397,0.0000023
43398,0.0000014
43399,0.0000011
43400,0.0000011
43401,0.0000016
43402,0.0000016
43403,0.0000020
43404,0.0000023
43405,0.0000031
43406,0.0000041
43407,0.0000054
43408,0.0000069
43409,0.0000087
43410,0.0000106
43411,0.0000124
43412,0.0000139
43413,0.0000148
43414,0.0000147
43415,0.0000135
43416,0.0000113
43417,0.0000083
43418,0.0000054
43419,0.0000034
43420,0.0000022
43421,0.0000015
43422,0.0000027
43423,0.0000046
43424,0.0000248
43425,0.0000412
43426,0.0000634
43427,0.0000876
43428,0.0005187
43429,0.0006301
43430,0.0005904
43431,0.0003525
43432,0.0000862
43433,0.0001990
43434,0.0000021
43435,0.0000021
43436,0.0000030
43437,0.0000035
43438,0.0000038
43439,0.0000052
43440,0.0000052
43441,0.0000058
43442,0.0000056
43443,0.0000069
43444,0.0000077
43445,0.0000074
43446,0.0000077
43447,0.0000077
43448,0.0000094
43449,0.0000086
43450,0.0000067
43451,0.0000072
43452,0.0000034
43453,0.0000014
43454,0.0000020
43455,0.0000026
43456,0.0000026
43457,0.0000037
43458,0.0000050
43459,0.0000069
43460,0.0000094
43461,0.0000128
43462,0.0000172
43463,0.0000226
43464,0.0000289
43465,0.0000359
43466,0.0000430
43467,0.0000491
43468,0.0000530
43469,0.0000535
43470,0.0000499
43471,0.0000417
43472,0.0000296
43473,0.0000199
43474,0.0000118
43475,0.0000057
43476,0.0000020
43477,0.0000040
43478,0.0000076
43479,0.0000141
43480,0.0000720
43481,0.0001315
43482,0.0002270
43483,0.0003625
43484,0.0005187
43485,0.0030878
43486,0.0038632
43487,0.0035533
43488,0.0017798
43489,0.0075954
43490,0.0000711
43491,0.0000011
43492,0.0000012
43493,0.0000015
43494,0.0000021
43495,0.0000026
43496,0.0000026
43497,0.0000026
43498,0.0000026
43499,0.0000026
43500,0.0000026
43501,0.0000026
43502,0.0000026
43503,0.0000026
43504,0.0000231
43505,0.0000231
43506,0.0000231
43507,0.0000231
43508,0.0000231
43509,0.0000231
43510,0.0000231
43511,0.0000231
43512,0.0000231
43513,0.0000231
43514,0.0000170
43515,0.0000170
43516,0.0001670
43517,0.0001670
43518,0.0000170
43519,0.0000170
43520,0.0000170
43521,0.0000170
43522,0.0000170
43523,0.0000041
43524,0.0000016
43525,0.0000022
43526,0.0000034
43527,0.0000050
43528,0.0000050
43529,0.0000072
43530,0.0000102
43531,0.0000145
43532,0.0000204
43533,0.0000285
43534,0.0000396
43535,0.0000542
43536,0.0000725
43537,0.0000948
43538,0.0001200
43539,0.0001462
43540,0.0001699
43541,0.0001870
43542,0.0001924
43543,0.0001813
43544,0.0001507
43545,0.0001103
43546,0.0000740
43547,0.0000397
43548,0.0000178
43549,0.0000052
43550,0.0000010
43551,0.0000046
43552,0.0000095
43553,0.0000095
43554,0.0000095
43555,0.0001595
43556,0.0003095
43557,0.0006095
43558,0.0012095
43559,0.0021095
43560,0.0117191
43561,0.0184830
43562,0.0241001
43563,0.0215184
43564,0.1303370
43565,0.0162256
43566,0.0000011
43567,0.0000012
43568,0.0000015
43569,0.0000021
43570,0.0000026
43571,0.0000026
43572,0.0000026
43573,0.0000026
43574,0.0000026
43575,0.0000026
43576,0.0000026
43577,0.0000026
43578,0.0000026
43579,0.0000231
43580,0.0000231
43581,0.0000231
43582,0.0000231
43583,0.0000231
43584,0.0000231
43585,0.0000231
43586,0.0000231
43587,0.0000231
43588,0.0000231
43589,0.0000170
43590,0.0000170
43591,0.0001670
43592,0.0001670
43593,0.0000170
43594,0.0000170
43595,0.0000170
43596,0.0000170
43597,0.0000170
43598,0.0000041
43599,0.0000017
43600,0.0000025
43601,0.0000039
43602,0.0000059
43603,0.0000089
43604,0.0000089
43605,0.0000133
43606,0.0000194
43607,0.0000283
43608,0.0000410
43609,0.0000591
43610,0.0000847
43611,0.0001198
43612,0.0001670
43613,0.0002280
43614,0.0003035
43615,0.0003918
43616,0.0004872
43617,0.0005794
43618,0.0006528
43619,0.0006860
43620,0.0006550
43621,0.0005431
43622,0.0004207
43623,0.0002769
43624,0.0001401
43625,0.0000480
43626,0.0000116
43627,0.0000010
43628,0.0000022
43629,0.0000093
43630,0.0000095
43631,0.0000095
43632,0.0000095
43633,0.0004595
43634,0.0009095
43635,0.0018095
43636,0.0034595
43637,0.0066095
43638,0.0171191
43639,0.0344718
43640,0.0652897
43641,0.1112620
43642,0.6723090
43643,1.0362200
43644,0.7485310
43645,0.0000011
43646,0.0000013
43647,0.0000019
43648,0.0000019
43649,0.0000026
43650,0.0000038
43651,0.0000053
43652,0.0000068
43653,0.0000026
43654,0.0000026
43655,0.0000026
43656,0.0000026
43657,0.0000026
43658,0.0000026
43659,0.0000026
43660,0.0000026
43661,0.0000026
43662,0.0000231
43663,0.0001731
43664,0.0001731
43665,0.0001731
43666,0.0001731
43667,0.0001731
43668,0.0003231
43669,0.0004731
43670,0.0004731
43671,0.0004731
43672,0.0006170
43673,0.0007670
43674,0.0007670
43675,0.0007670
43676,0.0009170
43677,0.0007670
43678,0.0006170
43679,0.0006170
43680,0.0003170
43681,0.0002405
43682,0.0000964
43683,0.0000171
43684,0.0000017
43685,0.0000026
43686,0.0000040
43687,0.0000063
43688,0.0000098
43689,0.0000151
43690,0.0000151
43691,0.0000230
43692,0.0000346
43693,0.0000517
43694,0.0000769
43695,0.0001139
43696,0.0001677
43697,0.0002448
43698,0.0003530
43699,0.0005011
43700,0.0006975
43701,0.0009478
43702,0.0012511
43703,0.0015950
43704,0.0019496
43705,0.0022584
43706,0.0024340
43707,0.0023673
43708,0.0020375
43709,0.0016199
43710,0.0010384
43711,0.0004794
43712,0.0001307
43713,0.0000207
43714,0.0000019
43715,0.0000043
43716,0.0000171
43717,0.0000095
43718,0.0000095
43719,0.0000095
43720,0.0001595
43721,0.0007595
43722,0.0016595
43723,0.0037595
43724,0.0081095
43725,0.0361691
43726,0.0801510
43727,0.1727310
43728,0.3557920
43729,1.8428000
43730,4.0311399
43731,7.7058401
43732,0.0000021
43733,0.0000027
43734,0.0000040
43735,0.0000054
43736,0.0000054
43737,0.0000081
43738,0.0000113
43739,0.0000150
43740,0.0000223
43741,0.0000026
43742,0.0000026
43743,0.0000026
43744,0.0000026
43745,0.0001526
43746,0.0001526
43747,0.0001526
43748,0.0001526
43749,0.0003026
43750,0.0003231
43751,0.0004731
43752,0.0004731
43753,0.0006231
43754,0.0007731
43755,0.0012231
43756,0.0015231
43757,0.0018231
43758,0.0024231
43759,0.0024231
43760,0.0031670
43761,0.0036170
43762,0.0043670
43763,0.0055670
43764,0.0063170
43765,0.0060170
43766,0.0061670
43767,0.0061670
43768,0.0063170
43769,0.0048536
43770,0.0025716
43771,0.0011894
43772,0.0004739
43773,0.0000432
43774,0.0000432
43775,0.0000016
43776,0.0000025
43777,0.0000025
43778,0.0000025
43779,0.0000025
43780,0.0000025
43781,0.0000025
43782,0.0000025
43783,0.0000025
43784,0.0000578
43785,0.0000578
43786,0.0002078
43787,0.0002078
43788,0.0003578
43789,0.0005078
43790,0.0006578
43791,0.0009578
43792,0.0014591
43793,0.0020591
43794,0.0028091
43795,0.0038591
43796,0.0050591
43797,0.0064091
43798,0.0077591
43799,0.0086591
43800,0.0085853
43801,0.0078809
43802,0.0063031
43803,0.0038920
43804,0.0015540
43805,0.0002750
43806,0.0000142
43807,0.0000015
43808,0.0000034
43809,0.0000125
43810,0.0000095
43811,0.0000095
43812,0.0001595
43813,0.0003095
43814,0.0013595
43815,0.0030095
43816,0.0070595
43817,0.0160595
43818,0.0636191
43819,0.1494880
43820,0.3495970
43821,0.8097580
43822,3.3786500
43823,8.4898396
43824,22.3192997
43825,72.0000000
43826,0.0000021
43827,0.0000027
43828,0.0000040
43829,0.0000026
43830,0.0000026
43831,0.0000026
43832,0.0000026
43833,0.0000026
43834,0.0000026
43835,0.0000026
43836,0.0000026
43837,0.0000026
43838,0.0000026
43839,0.0001526
43840,0.0001526
43841,0.0001526
43842,0.0001526
43843,0.0003026
43844,0.0003026
43845,0.0004731
43846,0.0004731
43847,0.0006231
43848,0.0007731
43849,0.0012231
43850,0.0015231
43851,0.0018231
43852,0.0024231
43853,0.0024231
43854,0.0031731
43855,0.0036231
43856,0.0043731
43857,0.0055731
43858,0.0063231
43859,0.0060231
43860,0.0061731
43861,0.0061932
43862,0.0063432
43863,0.0048432
43864,0.0025932
43865,0.0012432
43866,0.0004932
43867,0.0000432
43868,0.0000432
43869,0.0000014
43870,0.0000022
43871,0.0000025
43872,0.0000025
43873,0.0000025
43874,0.0000025
43875,0.0000025
43876,0.0000025
43877,0.0000025
43878,0.0000025
43879,0.0002078
43880,0.0002078
43881,0.0002078
43882,0.0003578
43883,0.0005078
43884,0.0008078
43885,0.0012578
43886,0.0018578
43887,0.0028091
43888,0.0041591
43889,0.0059591
43890,0.0085091
43891,0.0119591
43892,0.0161591
43893,0.0211091
43894,0.0262091
43895,0.0302777
43896,0.0316277
43897,0.0307975
43898,0.0248916
43899,0.0145638
43900,0.0044710
43901,0.0003058
43902,0.0000023
43903,0.0000054
43904,0.0000188
43905,0.0000095
43906,0.0001595
43907,0.0001595
43908,0.0006095
43909,0.0019595
43910,0.0048095
43911,0.0114095
43912,0.0268595
43913,0.0943691
43914,0.2291730
43915,0.5584270
43916,1.3676701
43917,4.5491400
43918,11.4848003
43919,29.2765999
43920,72.0000000
43921,0.0000014
43922,0.0000016
43923,0.0000016
43924,0.0000025
43925,0.0000036
43926,0.0000051
43927,0.0000075
43928,0.0000103
43929,0.0000026
43930,0.0000026
43931,0.0000026
43932,0.0000026
43933,0.0000026
43934,0.0000026
43935,0.0001526
43936,0.0001526
43937,0.0001526
43938,0.0001526
43939,0.0001526
43940,0.0003026
43941,0.0004526
43942,0.0006026
43943,0.0009026
43944,0.0012026
43945,0.0015231
43946,0.0015231
43947,0.0021231
43948,0.0030231
43949,0.0039231
43950,0.0051231
43951,0.0072231
43952,0.0094731
43953,0.0094731
43954,0.0118731
43955,0.0162231
43956,0.0214731
43957,0.0261231
43958,0.0297231
43959,0.0400731
43960,0.0477231
43961,0.0477432
43962,0.0498432
43963,0.0439932
43964,0.0498432
43965,0.0415932
43966,0.0211932
43967,0.0046932
43968,0.0046932
43969,0.0000019
43970,0.0000030
43971,0.0000025
43972,0.0000025
43973,0.0000025
43974,0.0000025
43975,0.0000025
43976,0.0000025
43977,0.0000025
43978,0.0001525
43979,0.0002078
43980,0.0002078
43981,0.0003578
43982,0.0005078
43983,0.0008078
43984,0.0012578
43985,0.0020078
43986,0.0032078
43987,0.0049091
43988,0.0074591
43989,0.0112091
43990,0.0166091
43991,0.0244091
43992,0.0352091
43993,0.0494591
43994,0.0673091
43995,0.0874277
43996,0.1060280
43997,0.1195320
43998,0.1219710
43999,0.0999113
44000,0.0538801
44001,0.0114578
44002,0.0001053
44003,0.0001053
44004,0.0000011
44005,0.0000014
44006,0.0000034
44007,0.0000080
44008,0.0000188
44009,0.0000095
44010,0.0001595
44011,0.0003095
44012,0.0009095
44013,0.0027095
44014,0.0066095
44015,0.0160595
44016,0.0388595
44017,0.1216690
44018,0.2985100
44019,0.7352930
44020,0.7352930
44021,1.8216400
44022,5.0670500
44023,12.3906002
44024,30.0088997
44025,72.0000000
44026,0.0000012
44027,0.0000018
44028,0.0000026
44029,0.0000041
44030,0.0000041
44031,0.0000059
44032,0.0000086
44033,0.0000127
44034,0.0000177
44035,0.0000260
44036,0.0000026
44037,0.0000026
44038,0.0000026
44039,0.0000026
44040,0.0001526
44041,0.0001526
44042,0.0001526
44043,0.0003026
44044,0.0004526
44045,0.0004526
44046,0.0006026
44047,0.0009026
44048,0.0010526
44049,0.0016526
44050,0.0022526
44051,0.0030026
44052,0.0043731
44053,0.0043731
44054,0.0061731
44055,0.0082731
44056,0.0114231
44057,0.0160731
44058,0.0216231
44059,0.0283731
44060,0.0283731
44061,0.0405231
44062,0.0547731
44063,0.0709731
44064,0.0952731
44065,0.1305230
44066,0.1689230
44067,0.2059730
44068,0.2059930
44069,0.2655430
44070,0.3432430
44071,0.3997930
44072,0.3984430
44073,0.3910930
44074,0.3658930
44075,0.3658930
44076,0.1612270
44077,0.0000015
44078,0.0000024
44079,0.0000040
44080,0.0000025
44081,0.0000025
44082,0.0000025
44083,0.0000025
44084,0.0000025
44085,0.0000025
44086,0.0000025
44087,0.0001525
44088,0.0002078
44089,0.0003578
44090,0.0005078
44091,0.0008078
44092,0.0012578
44093,0.0020078
44094,0.0030578
44095,0.0048578
44096,0.0077591
44097,0.0122591
44098,0.0188591
44099,0.0292091
44100,0.0445091
44101,0.0673091
44102,0.1003090
44103,0.1465090
44104,0.2083280
44105,0.2851280
44106,0.3673070
44107,0.4493520
44108,0.4830750
44109,0.4031210
44110,0.1913750
44111,0.0170324
44112,0.0170324
44113,0.0000013
44114,0.0000019
44115,0.0000019
44116,0.0000022
